Id_node_src;x_src;y_src;Id_node_dst;x_dst;y_dst;Euclidean;AStar;Path_x;Path_y;Id_place_src;Id_place_dst;Geom
11;3;3;8;7;2;4.1231055;7.2426405;2-3-4-4-4-3-3;7-8-7-6-5-4-3;13.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485714.375 6707397.5, 485714.375 6707402.5)
12;5;3;8;7;2;2.236068;2.4142137;2-2-3;7-6-5;14.0;10.0;LineString(485709.375 6707382.5, 485709.375 6707387.5, 485714.375 6707392.5)
13;6;3;8;7;2;1.4142135;1.4142135;2-3;7-6;15.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707387.5)
14;7;3;8;7;2;1.0;1.0;2-3;7-7;16.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707382.5)
15;1;5;8;7;2;6.708204;9.2426405;2-3-4-4-4-4-4-4-5;7-8-7-6-5-4-3-2-1;17.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485719.375 6707397.5, 485719.375 6707402.5, 485719.375 6707407.5, 485724.375 6707412.5)
16;2;5;8;7;2;5.8309517;8.2426405;2-3-4-4-4-4-4-5;7-8-7-6-5-4-3-2;18.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485719.375 6707397.5, 485719.375 6707402.5, 485724.375 6707407.5)
17;3;5;8;7;2;5.0;7.2426405;2-3-4-4-4-4-5;7-8-7-6-5-4-3;19.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485719.375 6707397.5, 485724.375 6707402.5)
18;5;5;8;7;2;3.6055512;5.2426405;2-3-4-4-5;7-8-7-6-5;20.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485724.375 6707392.5)
19;6;5;8;7;2;3.1622777;4.2426405;2-3-4-5;7-8-7-6;21.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485724.375 6707387.5)
20;7;5;8;7;2;3.0;3.828427;2-3-4-5;7-8-7-7;22.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485724.375 6707382.5)
21;1;6;8;7;2;7.2111025;14.485281;2-3-4-4-4-5-6-7-8-8-8-7-6;7-8-7-6-5-4-4-4-3-2-1-0-1;23.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707402.5, 485739.375 6707407.5, 485739.375 6707412.5, 485734.375 6707417.5, 485729.375 6707412.5)
22;3;6;8;7;2;5.656854;7.656854;2-3-4-4-4-5-6;7-8-7-6-5-4-3;24.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707402.5)
23;5;6;8;7;2;4.472136;7.656854;2-3-4-4-4-5-6;7-8-7-6-5-4-5;25.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707392.5)
24;7;6;8;7;2;4.0;4.8284273;2-3-4-5-6;7-8-8-8-7;26.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707377.5, 485724.375 6707377.5, 485729.375 6707382.5)
25;1;7;8;7;2;7.81025;12.071068;2-3-4-4-4-5-6-7-8-8-7;7-8-7-6-5-4-4-4-3-2-1;27.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707402.5, 485739.375 6707407.5, 485734.375 6707412.5)
26;2;7;8;7;2;7.071068;11.071068;2-3-4-4-4-5-6-7-8-7;7-8-7-6-5-4-4-4-3-2;28.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707402.5, 485734.375 6707407.5)
27;3;7;8;7;2;6.4031243;8.656855;2-3-4-4-4-5-6-7;7-8-7-6-5-4-4-3;29.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707402.5)
28;5;7;8;7;2;5.3851647;8.656855;2-3-4-4-4-5-6-7;7-8-7-6-5-4-4-5;30.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707392.5)
29;6;7;8;7;2;5.0990195;11.071068;2-3-4-4-4-5-6-7-8-7;7-8-7-6-5-4-4-4-5-6;31.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485734.375 6707387.5)
30;7;7;8;7;2;5.0;5.8284273;2-3-4-5-6-7;7-8-8-8-8-7;32.0;10.0;LineString(485709.375 6707382.5, 485714.375 6707377.5, 485719.375 6707377.5, 485724.375 6707377.5, 485729.375 6707377.5, 485734.375 6707382.5)
10;2;3;9;1;3;1.0;1.0;3-3;1-2;12.0;11.0;LineString(485714.375 6707412.5, 485714.375 6707407.5)
11;3;3;9;1;3;2.0;2.828427;3-2-3;1-2-3;13.0;11.0;LineString(485714.375 6707412.5, 485709.375 6707407.5, 485714.375 6707402.5)
12;5;3;9;1;3;4.0;4.8284273;3-4-4-3-3;1-2-3-4-5;14.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485714.375 6707397.5, 485714.375 6707392.5)
13;6;3;9;1;3;5.0;5.8284273;3-4-4-4-4-3;1-2-3-4-5-6;15.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485714.375 6707387.5)
14;7;3;9;1;3;6.0;6.8284273;3-4-4-4-4-4-3;1-2-3-4-5-6-7;16.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485719.375 6707387.5, 485714.375 6707382.5)
15;1;5;9;1;3;2.0;2.0;3-4-5;1-1-1;17.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707412.5, 485724.375 6707412.5)
16;2;5;9;1;3;2.236068;2.4142137;3-4-5;1-1-2;18.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707412.5, 485724.375 6707407.5)
17;3;5;9;1;3;2.828427;2.828427;3-4-5;1-2-3;19.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485724.375 6707402.5)
18;5;5;9;1;3;4.472136;4.8284273;3-4-4-4-5;1-2-3-4-5;20.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485724.375 6707392.5)
19;6;5;9;1;3;5.3851647;5.8284273;3-4-4-4-4-5;1-2-3-4-5-6;21.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485724.375 6707387.5)
20;7;5;9;1;3;6.3245554;6.8284273;3-4-4-4-4-4-5;1-2-3-4-5-6-7;22.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485719.375 6707387.5, 485724.375 6707382.5)
21;1;6;9;1;3;3.0;3.828427;3-4-5-6;1-1-0-1;23.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707412.5)
22;3;6;9;1;3;3.6055512;5.2426405;3-4-4-5-6;1-2-3-4-3;24.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707402.5)
23;5;6;9;1;3;5.0;5.2426405;3-4-4-5-6;1-2-3-4-5;25.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707392.5)
24;7;6;9;1;3;6.708204;12.071068;3-4-4-5-6-7-8-8-8-7-6;1-2-3-4-4-4-5-6-7-8-7;26.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485739.375 6707387.5, 485739.375 6707382.5, 485734.375 6707377.5, 485729.375 6707382.5)
25;1;7;9;1;3;4.0;4.8284273;3-4-5-6-7;1-1-0-0-1;27.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707417.5, 485734.375 6707412.5)
26;2;7;9;1;3;4.1231055;7.2426405;3-4-5-6-7-8-7;1-1-0-0-0-1-2;28.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707417.5, 485734.375 6707417.5, 485739.375 6707412.5, 485734.375 6707407.5)
27;3;7;9;1;3;4.472136;6.2426405;3-4-4-5-6-7;1-2-3-4-4-3;29.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707402.5)
28;5;7;9;1;3;5.656854;6.2426405;3-4-4-5-6-7;1-2-3-4-4-5;30.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707392.5)
29;6;7;9;1;3;6.4031243;8.656855;3-4-4-5-6-7-8-7;1-2-3-4-4-4-5-6;31.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485734.375 6707387.5)
30;7;7;9;1;3;7.2111025;9.656855;3-4-4-5-6-7-8-8-7;1-2-3-4-4-4-5-6-7;32.0;11.0;LineString(485714.375 6707412.5, 485719.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485739.375 6707387.5, 485734.375 6707382.5)
11;3;3;10;2;3;1.0;1.0;3-3;2-3;13.0;12.0;LineString(485714.375 6707407.5, 485714.375 6707402.5)
12;5;3;10;2;3;3.0;3.828427;3-4-3-3;2-3-4-5;14.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485714.375 6707397.5, 485714.375 6707392.5)
13;6;3;10;2;3;4.0;4.8284273;3-4-4-4-3;2-3-4-5-6;15.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485714.375 6707387.5)
14;7;3;10;2;3;5.0;5.8284273;3-4-4-4-4-3;2-3-4-5-6-7;16.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485719.375 6707387.5, 485714.375 6707382.5)
15;1;5;10;2;3;2.236068;2.4142137;3-4-5;2-1-1;17.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707412.5, 485724.375 6707412.5)
16;2;5;10;2;3;2.0;2.0;3-4-5;2-2-2;18.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707407.5, 485724.375 6707407.5)
17;3;5;10;2;3;2.236068;2.4142137;3-4-5;2-2-3;19.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707407.5, 485724.375 6707402.5)
18;5;5;10;2;3;3.6055512;3.828427;3-4-4-5;2-3-4-5;20.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485724.375 6707392.5)
19;6;5;10;2;3;4.472136;4.8284273;3-4-4-4-5;2-3-4-5-6;21.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485724.375 6707387.5)
20;7;5;10;2;3;5.3851647;5.8284273;3-4-4-4-4-5;2-3-4-5-6-7;22.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485719.375 6707387.5, 485724.375 6707382.5)
21;1;6;10;2;3;3.1622777;4.2426405;3-4-5-6;2-1-0-1;23.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707412.5)
22;3;6;10;2;3;3.1622777;4.2426405;3-4-5-6;2-3-4-3;24.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707402.5)
23;5;6;10;2;3;4.2426405;4.2426405;3-4-5-6;2-3-4-5;25.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707392.5)
24;7;6;10;2;3;5.8309517;11.071068;3-4-5-6-7-8-8-8-7-6;2-3-4-4-4-5-6-7-8-7;26.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485739.375 6707387.5, 485739.375 6707382.5, 485734.375 6707377.5, 485729.375 6707382.5)
25;1;7;10;2;3;4.1231055;5.2426405;3-4-5-6-7;2-1-0-0-1;27.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707417.5, 485734.375 6707412.5)
26;2;7;10;2;3;4.0;7.656854;3-4-5-6-7-8-7;2-1-0-0-0-1-2;28.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707417.5, 485734.375 6707417.5, 485739.375 6707412.5, 485734.375 6707407.5)
27;3;7;10;2;3;4.1231055;5.2426405;3-4-5-6-7;2-3-4-4-3;29.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707402.5)
28;5;7;10;2;3;5.0;5.2426405;3-4-5-6-7;2-3-4-4-5;30.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707392.5)
29;6;7;10;2;3;5.656854;7.656854;3-4-5-6-7-8-7;2-3-4-4-4-5-6;31.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485734.375 6707387.5)
30;7;7;10;2;3;6.4031243;8.656855;3-4-5-6-7-8-8-7;2-3-4-4-4-5-6-7;32.0;12.0;LineString(485714.375 6707407.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485739.375 6707387.5, 485734.375 6707382.5)
12;5;3;11;3;3;2.0;2.0;3-3-3;3-4-5;14.0;13.0;LineString(485714.375 6707402.5, 485714.375 6707397.5, 485714.375 6707392.5)
13;6;3;11;3;3;3.0;3.828427;3-3-4-3;3-4-5-6;15.0;13.0;LineString(485714.375 6707402.5, 485714.375 6707397.5, 485719.375 6707392.5, 485714.375 6707387.5)
14;7;3;11;3;3;4.0;4.8284273;3-3-4-4-3;3-4-5-6-7;16.0;13.0;LineString(485714.375 6707402.5, 485714.375 6707397.5, 485719.375 6707392.5, 485719.375 6707387.5, 485714.375 6707382.5)
15;1;5;11;3;3;2.828427;2.828427;3-4-5;3-2-1;17.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707407.5, 485724.375 6707412.5)
16;2;5;11;3;3;2.236068;2.4142137;3-4-5;3-2-2;18.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707407.5, 485724.375 6707407.5)
17;3;5;11;3;3;2.0;2.0;3-4-5;3-3-3;19.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707402.5, 485724.375 6707402.5)
18;5;5;11;3;3;2.828427;2.828427;3-4-5;3-4-5;20.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707397.5, 485724.375 6707392.5)
19;6;5;11;3;3;3.6055512;3.828427;3-4-4-5;3-4-5-6;21.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485724.375 6707387.5)
20;7;5;11;3;3;4.472136;4.8284273;3-4-4-4-5;3-4-5-6-7;22.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485719.375 6707387.5, 485724.375 6707382.5)
21;1;6;11;3;3;3.6055512;5.2426405;3-4-4-5-6;3-2-1-0-1;23.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707407.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707412.5)
22;3;6;11;3;3;3.0;3.828427;3-4-5-6;3-3-4-3;24.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707402.5)
23;5;6;11;3;3;3.6055512;3.828427;3-4-5-6;3-4-4-5;25.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707397.5, 485724.375 6707397.5, 485729.375 6707392.5)
24;7;6;11;3;3;5.0;7.2426405;3-4-4-4-4-5-6;3-4-5-6-7-8-7;26.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485719.375 6707387.5, 485719.375 6707382.5, 485724.375 6707377.5, 485729.375 6707382.5)
25;1;7;11;3;3;4.472136;6.2426405;3-4-4-5-6-7;3-2-1-0-0-1;27.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707407.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707417.5, 485734.375 6707412.5)
26;2;7;11;3;3;4.1231055;7.2426405;3-4-5-6-7-8-7;3-3-4-4-4-3-2;28.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707402.5, 485734.375 6707407.5)
27;3;7;11;3;3;4.0;4.8284273;3-4-5-6-7;3-3-4-4-3;29.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707402.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707402.5)
28;5;7;11;3;3;4.472136;4.8284273;3-4-5-6-7;3-4-4-4-5;30.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707397.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707392.5)
29;6;7;11;3;3;5.0;7.2426405;3-4-5-6-7-8-7;3-4-4-4-4-5-6;31.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707397.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485734.375 6707387.5)
30;7;7;11;3;3;5.656854;8.2426405;3-4-4-4-4-5-6-7;3-4-5-6-7-8-8-7;32.0;13.0;LineString(485714.375 6707402.5, 485719.375 6707397.5, 485719.375 6707392.5, 485719.375 6707387.5, 485719.375 6707382.5, 485724.375 6707377.5, 485729.375 6707377.5, 485734.375 6707382.5)
13;6;3;12;5;3;1.0;1.0;3-3;5-6;15.0;14.0;LineString(485714.375 6707392.5, 485714.375 6707387.5)
14;7;3;12;5;3;2.0;2.828427;3-2-3;5-6-7;16.0;14.0;LineString(485714.375 6707392.5, 485709.375 6707387.5, 485714.375 6707382.5)
15;1;5;12;5;3;4.472136;4.8284273;3-4-4-4-5;5-4-3-2-1;17.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707397.5, 485719.375 6707402.5, 485719.375 6707407.5, 485724.375 6707412.5)
16;2;5;12;5;3;3.6055512;3.828427;3-4-4-5;5-4-3-2;18.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707397.5, 485719.375 6707402.5, 485724.375 6707407.5)
17;3;5;12;5;3;2.828427;2.828427;3-4-5;5-4-3;19.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707397.5, 485724.375 6707402.5)
18;5;5;12;5;3;2.0;2.0;3-4-5;5-5-5;20.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707392.5, 485724.375 6707392.5)
19;6;5;12;5;3;2.236068;2.4142137;3-4-5;5-5-6;21.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707392.5, 485724.375 6707387.5)
20;7;5;12;5;3;2.828427;2.828427;3-4-5;5-6-7;22.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707387.5, 485724.375 6707382.5)
21;1;6;12;5;3;5.0;7.2426405;3-4-4-4-4-5-6;5-4-3-2-1-0-1;23.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707397.5, 485719.375 6707402.5, 485719.375 6707407.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707412.5)
22;3;6;12;5;3;3.6055512;3.828427;3-4-5-6;5-4-4-3;24.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707397.5, 485724.375 6707397.5, 485729.375 6707402.5)
23;5;6;12;5;3;3.0;3.828427;3-4-5-6;5-5-4-5;25.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707392.5)
24;7;6;12;5;3;3.6055512;5.2426405;3-4-4-5-6;5-6-7-8-7;26.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707387.5, 485719.375 6707382.5, 485724.375 6707377.5, 485729.375 6707382.5)
25;1;7;12;5;3;5.656854;8.2426405;3-4-4-4-4-5-6-7;5-4-3-2-1-0-0-1;27.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707397.5, 485719.375 6707402.5, 485719.375 6707407.5, 485719.375 6707412.5, 485724.375 6707417.5, 485729.375 6707417.5, 485734.375 6707412.5)
26;2;7;12;5;3;5.0;7.2426405;3-4-5-6-7-8-7;5-4-4-4-4-3-2;28.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707397.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707402.5, 485734.375 6707407.5)
27;3;7;12;5;3;4.472136;4.8284273;3-4-5-6-7;5-4-4-4-3;29.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707397.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707402.5)
28;5;7;12;5;3;4.0;4.8284273;3-4-5-6-7;5-5-4-4-5;30.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707392.5)
29;6;7;12;5;3;4.1231055;7.2426405;3-4-5-6-7-8-7;5-5-4-4-4-5-6;31.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485734.375 6707387.5)
30;7;7;12;5;3;4.472136;6.2426405;3-4-4-5-6-7;5-6-7-8-8-7;32.0;14.0;LineString(485714.375 6707392.5, 485719.375 6707387.5, 485719.375 6707382.5, 485724.375 6707377.5, 485729.375 6707377.5, 485734.375 6707382.5)
14;7;3;13;6;3;1.0;1.0;3-3;6-7;16.0;15.0;LineString(485714.375 6707387.5, 485714.375 6707382.5)
15;1;5;13;6;3;5.3851647;5.8284273;3-4-4-4-4-5;6-5-4-3-2-1;17.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485719.375 6707397.5, 485719.375 6707402.5, 485719.375 6707407.5, 485724.375 6707412.5)
16;2;5;13;6;3;4.472136;4.8284273;3-4-4-4-5;6-5-4-3-2;18.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485719.375 6707397.5, 485719.375 6707402.5, 485724.375 6707407.5)
17;3;5;13;6;3;3.6055512;3.828427;3-4-4-5;6-5-4-3;19.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485719.375 6707397.5, 485724.375 6707402.5)
18;5;5;13;6;3;2.236068;2.4142137;3-4-5;6-5-5;20.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485724.375 6707392.5)
19;6;5;13;6;3;2.0;2.0;3-4-5;6-6-6;21.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707387.5, 485724.375 6707387.5)
20;7;5;13;6;3;2.236068;2.4142137;3-4-5;6-6-7;22.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707387.5, 485724.375 6707382.5)
21;1;6;13;6;3;5.8309517;11.071068;3-4-5-6-7-8-8-8-7-6;6-5-4-4-4-3-2-1-0-1;23.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707402.5, 485739.375 6707407.5, 485739.375 6707412.5, 485734.375 6707417.5, 485729.375 6707412.5)
22;3;6;13;6;3;4.2426405;4.2426405;3-4-5-6;6-5-4-3;24.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707402.5)
23;5;6;13;6;3;3.1622777;4.2426405;3-4-5-6;6-5-4-5;25.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707392.5)
24;7;6;13;6;3;3.1622777;4.2426405;3-4-5-6;6-7-8-7;26.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707382.5, 485724.375 6707377.5, 485729.375 6707382.5)
25;1;7;13;6;3;6.4031243;8.656855;3-4-5-6-7-8-8-7;6-5-4-4-4-3-2-1;27.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707402.5, 485739.375 6707407.5, 485734.375 6707412.5)
26;2;7;13;6;3;5.656854;7.656854;3-4-5-6-7-8-7;6-5-4-4-4-3-2;28.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707402.5, 485734.375 6707407.5)
27;3;7;13;6;3;5.0;5.2426405;3-4-5-6-7;6-5-4-4-3;29.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707402.5)
28;5;7;13;6;3;4.1231055;5.2426405;3-4-5-6-7;6-5-4-4-5;30.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707392.5)
29;6;7;13;6;3;4.0;7.656854;3-4-5-6-7-8-7;6-5-4-4-4-5-6;31.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707392.5, 485724.375 6707397.5, 485729.375 6707397.5, 485734.375 6707397.5, 485739.375 6707392.5, 485734.375 6707387.5)
30;7;7;13;6;3;4.1231055;5.2426405;3-4-5-6-7;6-7-8-8-7;32.0;15.0;LineString(485714.375 6707387.5, 485719.375 6707382.5, 485724.375 6707377.5, 485729.375 6707377.5, 485734.375 6707382.5)
15;1;5;14;7;3;6.3245554;6.8284273;3-4-4-4-4-4-5;7-6-5-4-3-2-1;17.0;16.0;LineString(485714.375 6707382.5, 485719.375 6707387.5, 485719.375 6707392.5, 485719.375 6707397.5, 485719.375 6707402.5, 485719.375 6707407.5, 485724.375 6707412.5)
